review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
5.0,5.0,5.0,5.0,4.91,5.0,4.91
5.0,5.0,5.0,5.0,5.0,5.0,4.33
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.6,4.65,4.55,4.8,4.7,4.95,4.75
5.0,5.0,5.0,5.0,5.0,5.0,4.57
4.71,4.67,4.76,4.9,4.67,4.86,4.49
5.0,5.0,4.92,4.92,5.0,5.0,4.92
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.63,4.85,4.6,4.84,4.84,5.0,4.75
4.75,4.75,4.63,4.75,4.75,4.75,4.25
4.81,4.86,4.95,4.86,5.0,4.86,4.76
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.9,4.9,4.76,4.98,4.98,4.84,4.78
4.78,5.0,4.56,5.0,5.0,4.67,4.89
4.78,5.0,4.33,5.0,5.0,4.78,4.78
4.71,4.94,4.65,4.47,4.82,5.0,4.88
4.71,4.9,4.95,4.57,4.74,4.64,4.78
4.61,4.68,4.55,4.82,4.77,4.86,4.59
5.0,5.0,5.0,5.0,5.0,4.5,4.25
4.75,4.8,4.45,4.9,4.9,4.75,4.8
4.77,4.8,4.66,4.97,5.0,4.89,4.86
4.79,4.71,4.5,4.93,4.64,5.0,4.5
5.0,5.0,5.0,5.0,5.0,5.0,4.0
4.78,4.78,5.0,4.89,5.0,5.0,5.0
4.17,4.33,4.5,4.33,4.17,5.0,4.17
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.76,4.82,4.74,4.94,4.93,4.99,4.82
4.43,4.59,4.33,4.74,4.65,4.87,4.52
4.87,4.87,4.89,4.89,4.95,4.76,4.87
4.88,4.94,4.79,4.96,4.99,4.97,4.74
4.91,4.91,4.91,4.82,4.82,5.0,4.77
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.63,4.63,4.75,5.0,4.0,4.88,4.5
4.77,4.81,4.73,4.94,4.93,4.93,4.75
4.97,4.98,4.92,4.97,4.93,4.98,4.84
4.8,4.85,4.87,4.97,4.94,4.92,4.75
4.8,4.4,5.0,5.0,5.0,4.6,4.2
4.61,4.67,4.61,5.0,4.94,5.0,4.78
4.83,5.0,4.67,5.0,5.0,5.0,4.83
5.0,5.0,4.0,5.0,5.0,5.0,4.0
4.56,4.73,4.52,4.86,4.77,4.96,4.64
4.37,4.67,4.74,4.96,4.81,4.41,4.22
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.65,4.67,4.64,4.84,4.64,4.9,4.73
4.64,4.64,4.45,4.55,4.64,4.27,4.55
4.5,4.33,4.0,4.83,5.0,5.0,4.17
4.95,4.96,4.87,5.0,5.0,5.0,4.78
4.74,4.84,4.68,4.98,4.98,4.96,4.54
4.96,4.91,4.84,4.94,4.93,4.75,4.88
4.77,4.89,4.7,4.97,4.83,4.95,4.76
4.5,4.5,5.0,5.0,5.0,4.75,4.75
4.58,4.83,4.58,4.67,4.67,4.58,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.81,4.81,4.76,4.86,5.0,4.95,4.67
4.76,4.67,4.9,4.71,4.9,4.9,4.81
4.5,5.0,5.0,4.0,5.0,5.0,5.0
4.82,4.82,4.87,4.9,4.84,4.89,4.8
5.0,4.5,3.5,5.0,5.0,4.5,5.0
5.0,4.8,4.8,4.9,4.8,4.9,4.8
4.73,4.81,4.57,4.77,4.69,4.98,4.77
4.8,4.77,4.48,4.93,4.8,4.82,4.79
5.0,5.0,5.0,5.0,5.0,5.0,4.0
4.17,4.67,4.33,4.33,4.67,4.83,4.5
5.0,5.0,5.0,5.0,4.67,5.0,4.67
4.45,4.7,3.9,4.75,4.7,4.95,4.6
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.5,4.5,4.5,4.5,4.5,4.5,4.5
4.78,4.89,4.78,5.0,5.0,5.0,4.78
4.0,5.0,4.0,5.0,5.0,5.0,3.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.63,4.88,4.75,4.88,4.88,5.0,4.75
4.75,5.0,4.63,5.0,5.0,4.63,4.63
3.0,2.5,3.0,4.5,4.5,4.5,3.0
4.68,4.73,4.55,4.93,4.8,4.9,4.68
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.73,4.82,4.77,4.94,4.84,4.93,4.66
4.95,4.96,4.75,5.0,5.0,4.99,4.92
4.81,4.87,4.72,4.92,4.93,4.98,4.76
4.85,4.85,4.78,4.81,4.96,4.89,4.74
4.74,4.84,4.67,4.79,4.74,4.88,4.81
5.0,5.0,5.0,5.0,5.0,5.0,4.73
5.0,5.0,5.0,5.0,5.0,5.0,4.67
5.0,4.8,4.6,4.8,5.0,4.8,4.4
4.96,4.92,4.92,4.92,4.92,4.77,4.85
3.0,5.0,3.0,5.0,5.0,1.0,5.0
5.0,4.98,5.0,5.0,4.98,4.93,4.93
4.88,4.97,4.82,4.91,4.88,4.79,4.94
4.5,5.0,5.0,5.0,5.0,5.0,4.5
4.94,4.94,4.92,4.98,5.0,4.94,4.9
5.0,4.97,4.94,5.0,5.0,4.87,4.94
4.74,4.88,4.61,4.94,4.86,4.87,4.71
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.67,4.82,4.53,4.96,4.96,4.96,4.76
5.0,5.0,4.91,5.0,4.82,5.0,4.91
4.88,4.88,4.84,5.0,4.92,4.85,4.77
5.0,5.0,5.0,4.89,5.0,5.0,5.0
4.67,4.79,4.38,4.87,4.82,4.96,4.84
4.68,4.84,4.6,4.88,4.88,4.85,4.68
4.57,4.64,4.55,4.92,4.91,4.95,4.48
4.83,4.92,4.75,4.92,5.0,4.89,4.78
5.0,4.8,4.8,5.0,5.0,5.0,4.4
5.0,5.0,5.0,5.0,5.0,5.0,4.67
4.5,4.5,3.5,5.0,5.0,5.0,4.5
4.81,4.93,4.56,4.93,4.88,4.96,4.79
4.88,4.96,4.67,4.94,4.91,5.0,4.92
4.91,4.91,4.45,5.0,5.0,5.0,4.91
5.0,5.0,4.67,5.0,4.83,4.5,4.83
5.0,5.0,5.0,5.0,5.0,4.5,5.0
5.0,4.8,5.0,5.0,5.0,5.0,4.8
5.0,4.6,4.4,4.8,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.85,4.9,4.79,4.99,4.91,4.97,4.8
4.83,5.0,4.83,5.0,5.0,5.0,4.83
5.0,4.93,4.98,5.0,5.0,5.0,4.98
4.9,5.0,4.97,5.0,4.83,5.0,4.52
4.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.0,2.0,5.0,5.0,4.0,3.0
5.0,4.9,4.9,5.0,5.0,4.9,4.9
5.0,5.0,4.89,5.0,5.0,5.0,4.89
4.86,4.88,4.73,4.95,5.0,4.84,4.8
4.94,4.94,4.88,5.0,5.0,4.9,4.78
4.83,4.83,4.79,4.96,4.97,4.87,4.87
4.46,4.5,4.34,4.82,4.73,4.89,4.34
5.0,5.0,4.67,5.0,5.0,5.0,4.83
5.0,5.0,4.94,5.0,5.0,5.0,4.89
4.33,5.0,4.0,5.0,3.67,5.0,4.33
4.5,4.0,4.5,3.5,4.5,5.0,4.5
5.0,5.0,4.91,5.0,5.0,5.0,5.0
5.0,4.8,4.8,5.0,5.0,5.0,5.0
4.89,5.0,4.67,5.0,5.0,4.89,4.67
4.89,4.79,4.84,4.84,4.83,4.85,4.8
4.74,4.74,4.79,4.84,4.89,4.84,4.58
4.73,4.84,4.84,4.88,4.81,4.52,4.63
4.79,4.91,4.63,4.95,4.84,4.96,4.73
5.0,4.92,4.92,5.0,5.0,5.0,5.0
4.6,4.4,4.5,4.4,4.6,4.8,4.4
4.5,4.83,4.39,4.83,4.83,5.0,4.28
4.9,4.98,4.88,5.0,5.0,4.93,4.93
5.0,5.0,3.5,5.0,5.0,5.0,4.5
4.5,4.5,3.67,5.0,4.67,5.0,4.67
4.67,4.33,5.0,5.0,5.0,4.67,4.67
5.0,4.5,5.0,5.0,5.0,3.5,4.5
4.91,4.95,4.79,4.93,4.96,4.97,4.8
4.9,5.0,4.8,5.0,5.0,4.7,5.0
4.94,5.0,4.94,5.0,4.83,5.0,4.78
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,4.75,4.95,5.0,4.8,5.0,4.9
4.45,4.6,4.73,4.75,4.77,4.97,4.52
4.62,4.71,4.67,5.0,4.81,4.95,4.71
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.89
4.0,4.2,2.6,4.6,5.0,4.8,3.6
4.89,4.95,4.93,4.92,4.88,4.89,4.81
4.89,4.93,4.94,4.96,4.93,4.83,4.71
4.83,4.89,4.87,4.95,4.91,4.98,4.73
4.77,4.89,4.66,4.89,4.83,4.89,4.78
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.58,4.84,4.39,5.0,4.95,4.92,4.79
4.93,4.91,4.9,4.86,4.88,4.97,4.78
4.79,4.83,4.76,4.83,4.79,4.83,4.76
4.5,4.5,5.0,5.0,5.0,5.0,5.0
4.92,4.83,4.92,5.0,5.0,4.92,4.75
5.0,5.0,5.0,5.0,5.0,5.0,4.9
4.63,4.5,4.63,4.88,5.0,4.88,4.25
4.37,4.4,4.43,4.86,4.51,4.77,4.37
4.83,4.95,4.8,4.86,4.86,4.95,4.78
5.0,5.0,4.0,5.0,5.0,4.0,5.0
4.94,5.0,5.0,5.0,5.0,4.94,4.89
4.67,4.83,4.33,4.5,5.0,5.0,5.0
4.64,4.82,4.09,4.82,4.73,4.91,4.64
4.91,4.91,4.88,4.97,4.97,4.96,4.77
4.87,4.92,4.79,4.98,5.0,4.6,4.77
4.91,4.93,4.91,4.97,4.96,4.99,4.93
4.93,4.91,4.91,4.95,4.91,4.98,4.85
4.94,4.97,4.89,4.97,4.97,4.98,4.79
4.95,5.0,5.0,5.0,4.95,4.89,4.74
4.94,4.96,4.94,4.99,4.98,4.84,4.9
4.81,4.84,4.81,4.84,4.87,4.97,4.58
4.0,4.0,3.67,4.33,4.67,5.0,4.33
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.98,4.92,4.89,5.0,5.0,4.83,4.91
5.0,5.0,4.75,5.0,5.0,5.0,5.0
4.8,4.75,4.47,4.91,4.93,4.96,4.78
4.88,4.93,4.85,4.99,4.97,4.99,4.88
5.0,4.67,4.83,5.0,5.0,5.0,4.83
4.43,4.29,4.14,5.0,5.0,5.0,4.29
4.96,4.98,4.99,4.99,5.0,4.98,4.92
4.81,4.86,4.81,4.93,4.89,4.83,4.74
4.65,4.69,4.56,4.7,4.63,4.93,4.62
4.85,4.86,4.8,4.94,4.97,4.97,4.81
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.76,4.76,4.67,4.86,4.95,4.95,4.76
4.61,4.61,4.39,4.81,4.86,5.0,4.44
4.99,4.99,4.99,5.0,4.98,4.98,4.99
4.0,4.5,3.5,5.0,5.0,5.0,3.5
4.61,4.7,4.28,4.72,4.76,4.98,4.54
4.75,4.5,4.5,5.0,5.0,5.0,4.75
5.0,5.0,5.0,5.0,4.88,5.0,4.75
4.5,4.33,4.33,4.75,4.83,4.92,4.17
5.0,5.0,5.0,5.0,5.0,5.0,4.5
3.5,4.0,5.0,5.0,4.0,3.5,3.0
4.75,5.0,4.75,4.75,5.0,5.0,5.0
4.44,4.28,4.0,4.5,4.39,4.61,4.28
4.0,4.0,4.0,4.0,4.0,5.0,3.5
4.57,4.64,4.7,4.82,4.51,4.88,4.65
4.94,4.9,4.84,4.97,4.97,5.0,4.65
4.24,4.47,4.59,4.47,4.53,4.82,4.41
4.37,4.52,4.3,4.78,4.67,4.85,4.22
4.28,4.41,4.24,4.72,4.41,4.76,4.03
5.0,4.9,4.7,5.0,5.0,5.0,4.9
4.15,4.1,3.9,4.45,4.45,4.7,3.95
5.0,4.96,5.0,5.0,4.93,5.0,4.78
4.5,4.28,4.56,4.61,4.56,4.83,4.22
4.86,4.93,4.93,4.93,4.93,5.0,4.86
3.63,4.0,3.13,4.13,4.0,4.25,4.0
4.5,4.72,4.46,4.96,4.65,4.87,4.28
4.33,4.2,4.13,4.4,4.33,4.8,4.17
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.43,4.57,4.43,4.71,4.86,4.71,4.14
4.91,4.87,4.89,4.93,4.91,4.93,4.91
4.75,4.85,4.71,4.96,4.88,4.89,4.68
5.0,5.0,5.0,5.0,5.0,4.8,5.0
4.93,4.92,5.0,4.93,4.93,5.0,4.8
4.67,4.72,4.42,4.92,4.85,4.94,4.74
4.39,4.48,4.15,4.79,4.79,4.91,4.18
5.0,4.95,4.98,4.98,5.0,4.98,4.9
4.63,4.68,4.45,4.87,4.85,4.95,4.64
4.72,4.85,4.64,4.79,4.79,4.79,4.79
5.0,4.82,4.76,4.88,4.88,4.88,4.88
4.64,4.61,4.58,4.88,4.79,4.94,4.64
4.0,3.83,3.17,5.0,4.0,4.67,3.5
4.5,4.0,4.5,5.0,5.0,5.0,4.5
4.8,4.8,4.6,4.8,4.8,4.8,4.8
4.95,4.95,4.95,4.89,4.84,5.0,4.84
4.33,4.0,4.33,5.0,4.67,5.0,4.67
5.0,4.88,4.75,5.0,5.0,4.81,4.69
4.85,4.92,4.92,4.85,5.0,5.0,4.31
5.0,5.0,5.0,5.0,5.0,4.83,4.78
4.33,4.56,4.11,4.78,4.67,4.67,4.56
4.78,4.77,4.8,4.93,4.9,4.94,4.78
4.97,5.0,4.97,5.0,4.94,5.0,4.97
4.67,5.0,5.0,4.67,4.67,4.67,5.0
5.0,4.86,4.79,5.0,4.86,4.93,4.57
4.79,4.82,4.74,4.9,4.86,4.88,4.68
4.97,5.0,5.0,4.95,5.0,4.92,4.92
4.91,4.98,4.95,4.98,4.96,4.96,4.86
4.78,4.67,4.89,5.0,5.0,5.0,4.89
4.68,4.81,4.67,4.85,4.78,4.86,4.68
4.89,4.93,4.83,4.97,4.98,4.95,4.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.81,4.91,4.72,4.87,4.79,4.87,4.66
4.71,4.79,4.65,4.88,4.91,4.65,4.62
4.57,4.67,4.63,4.85,4.85,4.8,4.57
4.83,4.84,4.93,4.91,4.96,4.93,4.79
4.79,4.9,4.65,4.96,4.83,4.9,4.63
4.73,4.72,4.6,4.79,4.56,4.91,4.64
4.88,4.76,4.8,4.96,4.88,4.84,4.36
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.87,4.93,4.67,4.87,4.73,4.87,4.93
4.82,4.82,4.55,5.0,4.73,5.0,4.91
4.75,4.68,4.14,4.96,4.89,4.96,4.43
4.75,4.75,4.13,4.88,4.88,5.0,4.63
4.97,4.97,4.87,4.84,4.9,4.9,4.58
4.77,4.92,4.38,4.69,4.62,4.69,4.69
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.86,5.0
3.83,3.83,4.0,5.0,4.33,5.0,4.0
4.82,4.84,4.61,4.84,4.79,4.92,4.79
4.65,4.74,4.87,4.77,4.58,4.97,4.68
4.89,4.89,4.96,4.89,4.93,4.93,4.89
4.89,4.96,4.89,5.0,4.98,5.0,4.85
4.81,4.87,4.84,4.89,4.92,4.92,4.67
4.0,5.0,5.0,5.0,5.0,5.0,4.0
3.0,2.0,2.0,3.0,3.0,5.0,2.0
4.85,4.98,4.83,4.83,4.85,4.98,4.68
4.77,4.77,4.68,4.73,4.82,4.73,4.45
4.95,4.97,4.97,5.0,5.0,4.95,4.89
4.67,4.73,4.6,4.73,4.93,5.0,4.6
4.87,4.93,4.8,4.87,4.87,4.91,4.81
5.0,5.0,4.0,5.0,5.0,5.0,4.5
4.67,4.68,4.82,4.89,4.84,4.91,4.56
4.75,4.63,4.75,4.75,5.0,4.25,4.88
4.8,4.91,4.66,4.96,4.96,4.93,4.87
4.83,4.8,4.77,4.9,4.8,4.93,4.6
4.73,4.81,4.75,4.82,4.81,4.82,4.78
4.99,5.0,4.96,5.0,5.0,4.97,4.94
4.78,4.78,4.78,4.83,4.83,5.0,4.52
4.64,4.73,4.73,5.0,5.0,4.91,4.55
4.7,4.6,5.0,5.0,4.6,5.0,4.8
4.9,4.94,4.9,4.97,4.97,4.97,4.77
4.91,4.95,4.89,4.94,4.97,4.95,4.82
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.82,4.82,4.84,4.88,4.89,4.91,4.71
5.0,5.0,4.67,5.0,5.0,5.0,4.67
4.63,4.63,4.75,4.86,4.7,4.84,4.62
4.47,4.47,4.6,4.87,4.73,4.73,4.47
5.0,5.0,4.86,4.86,5.0,4.86,4.86
5.0,5.0,5.0,4.75,4.75,5.0,5.0
5.0,4.96,5.0,5.0,5.0,4.87,4.91
4.76,4.65,4.47,4.76,4.76,5.0,4.53
4.73,4.71,4.71,4.85,4.95,4.8,4.63
4.67,4.8,4.2,4.87,4.87,5.0,4.8
5.0,5.0,5.0,5.0,4.75,5.0,4.5
5.0,5.0,2.0,5.0,5.0,5.0,5.0
4.92,4.92,4.89,4.92,4.92,4.98,4.85
4.72,4.8,4.76,4.9,4.83,4.82,4.63
4.64,4.77,4.71,4.91,4.82,4.93,4.68
4.8,5.0,4.67,5.0,5.0,5.0,4.93
5.0,4.5,5.0,5.0,5.0,5.0,5.0
4.82,4.87,4.69,4.59,4.74,4.9,4.67
4.85,4.78,4.82,4.91,4.88,4.62,4.77
4.92,5.0,4.92,4.92,5.0,5.0,4.92
4.45,4.67,4.48,4.77,4.7,4.74,4.55
4.0,4.33,4.33,5.0,5.0,4.0,3.67
4.35,4.52,4.29,4.83,4.69,4.86,4.45
4.79,4.85,4.78,4.79,4.8,4.64,4.74
4.87,4.83,4.67,5.0,4.98,4.91,4.83
5.0,4.92,4.92,4.92,5.0,4.92,4.67
5.0,4.91,5.0,5.0,5.0,4.95,4.95
4.56,4.78,4.56,4.67,4.89,4.89,4.44
4.83,4.83,4.61,5.0,4.89,4.89,4.78
4.92,5.0,4.97,4.89,4.92,4.94,4.83
4.58,4.92,4.75,4.75,5.0,5.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,4.0
5.0,4.91,4.91,5.0,5.0,4.36,4.64
4.85,4.81,4.62,4.92,5.0,4.77,4.73
4.91,4.73,5.0,4.91,5.0,4.55,4.91
5.0,5.0,4.67,5.0,5.0,5.0,4.33
4.75,4.5,4.75,5.0,5.0,5.0,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.91,4.93,4.97,4.98,4.95,4.97,4.9
5.0,5.0,5.0,5.0,5.0,5.0,4.83
4.9,4.86,4.96,4.99,4.9,4.89,4.87
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.88,4.96,4.85,4.92,5.0,4.92,4.62
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.38,4.38,4.25,5.0,4.75,5.0,4.38
4.81,4.88,4.42,5.0,4.96,4.96,4.88
4.78,4.85,4.72,4.98,4.96,4.93,4.59
4.75,4.83,4.75,4.85,4.71,4.88,4.59
4.83,4.87,4.81,4.95,4.94,4.98,4.85
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.5,5.0,4.5,5.0,5.0,5.0,3.5
4.76,4.82,4.67,4.92,4.87,4.91,4.71
4.88,4.92,4.96,4.96,4.92,4.92,4.73
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.87,4.91,4.8,4.91,4.93,4.76,4.67
4.94,4.94,4.92,4.96,4.94,4.91,4.91
4.8,4.86,4.83,4.9,4.77,4.93,4.71
4.74,4.86,4.63,4.93,4.79,4.72,4.68
4.67,4.67,4.33,5.0,4.67,5.0,4.67
5.0,5.0,5.0,5.0,5.0,4.8,4.7
5.0,5.0,5.0,4.75,5.0,5.0,5.0
4.97,4.97,4.97,5.0,5.0,4.9,4.9
4.68,4.71,4.56,4.88,4.86,4.77,4.62
4.98,4.98,4.98,5.0,4.98,4.95,4.88
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.83,4.83,4.81,4.98,4.85,4.92,4.79
5.0,4.94,4.88,4.69,4.88,4.81,4.75
4.8,4.8,4.4,4.6,5.0,5.0,4.6
4.76,4.71,4.67,4.9,4.81,4.9,4.71
4.67,5.0,5.0,4.67,4.67,4.33,4.0
5.0,4.6,4.8,5.0,5.0,4.8,4.6
4.66,4.73,4.54,4.8,4.68,5.0,4.51
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.72,4.74,4.8,4.87,4.73,4.88,4.53
5.0,5.0,4.98,5.0,5.0,4.92,4.94
4.86,4.86,4.71,5.0,4.86,5.0,4.71
4.92,4.83,4.92,4.92,4.92,4.83,4.75
4.69,4.72,4.78,4.64,4.75,4.72,4.56
5.0,5.0,4.92,5.0,5.0,5.0,4.62
4.9,4.91,4.86,4.94,4.88,4.94,4.84
4.93,4.97,4.93,4.9,4.88,4.94,4.88
4.92,5.0,4.92,5.0,5.0,4.92,4.83
5.0,5.0,4.75,5.0,5.0,5.0,5.0
4.33,4.83,4.5,4.75,4.83,4.42,4.5
4.79,4.76,4.59,4.97,4.94,4.97,4.68
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.91,4.96,4.96,4.93,4.92,4.93,4.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.89,4.88,4.95,4.94,4.95,4.97,4.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.6,5.0,4.8,4.6,4.8
4.71,4.77,4.26,4.93,4.94,4.89,4.58
3.2,3.0,3.4,4.2,5.0,4.8,3.0
4.88,4.88,4.94,4.88,4.88,4.94,4.82
4.83,4.85,4.89,4.88,4.91,4.93,4.79
5.0,5.0,5.0,5.0,4.8,4.8,5.0
4.16,4.21,3.74,4.53,4.47,4.95,4.84
4.89,5.0,4.94,4.97,4.89,5.0,4.94
5.0,5.0,5.0,5.0,5.0,5.0,4.67
4.98,5.0,4.96,5.0,5.0,5.0,4.96
4.7,4.76,4.73,4.94,4.94,4.76,4.67
4.7,4.81,4.53,4.86,4.95,4.84,4.68
4.91,5.0,4.91,5.0,5.0,5.0,4.91
5.0,5.0,5.0,5.0,5.0,5.0,4.5
3.5,5.0,4.0,5.0,3.5,5.0,3.5
4.5,4.9,4.2,4.89,4.9,5.0,4.33
4.97,4.98,4.91,4.97,4.98,4.75,4.86
4.45,4.53,4.29,4.55,4.45,4.63,4.68
4.85,4.85,4.92,5.0,4.92,5.0,4.46
4.98,5.0,4.98,4.95,4.98,4.95,5.0
4.91,4.96,4.83,4.9,4.93,4.9,4.84
4.29,4.43,3.71,4.57,4.57,4.86,4.43
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.81,4.71,4.62,4.95,4.76,4.86,4.62
4.94,5.0,4.84,4.99,4.99,5.0,4.94
4.92,4.89,4.81,4.92,4.95,4.86,4.86
4.94,4.97,4.84,4.97,5.0,4.97,4.94
4.76,4.86,4.89,4.88,4.89,4.72,4.67
5.0,4.95,5.0,5.0,5.0,5.0,5.0
4.76,4.84,4.8,4.92,5.0,4.84,4.72
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,4.92,4.92,5.0
4.68,4.82,4.68,4.95,4.77,5.0,4.59
4.76,4.76,4.84,4.97,4.87,4.82,4.76
4.88,4.9,4.91,4.91,4.86,4.88,4.74
4.65,4.58,4.81,4.81,4.81,4.73,4.85
5.0,5.0,5.0,5.0,5.0,5.0,5.0
3.83,3.83,3.67,4.0,4.17,4.33,3.83
4.81,4.8,4.59,4.85,4.88,4.64,4.83
4.94,4.92,5.0,5.0,4.99,4.69,4.88
4.87,4.89,4.72,4.9,4.87,4.97,4.82
4.81,4.9,4.79,4.87,4.59,4.94,4.76
4.86,4.82,4.65,4.96,4.95,4.98,4.86
4.86,4.82,4.8,4.87,4.9,4.93,4.8
4.94,4.89,4.91,4.98,4.95,4.8,4.92
5.0,4.86,4.86,5.0,5.0,4.43,4.71
4.59,4.63,4.38,4.88,4.97,4.84,4.59
4.83,4.83,4.79,4.94,4.94,4.93,4.76
5.0,4.86,4.57,5.0,5.0,5.0,4.57
3.5,4.0,3.75,4.0,4.0,3.5,3.25
4.6,4.8,4.6,5.0,5.0,4.6,4.4
4.92,4.92,4.84,4.96,4.88,4.92,4.72
4.86,4.9,4.94,4.94,4.95,4.9,4.85
4.89,4.91,4.67,4.93,4.98,4.98,4.89
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.9,4.93,4.9,4.9,4.91,4.68,4.91
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.83,4.88,4.81,4.81,4.81,4.62,4.6
4.91,4.93,4.9,4.91,4.92,4.92,4.76
4.9,4.88,4.79,4.97,4.98,4.85,4.86
4.89,4.98,4.84,5.0,4.95,4.98,4.61
4.75,5.0,4.5,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,4.88,4.64,4.95,4.97,4.97,4.69
4.91,4.91,4.79,4.88,4.96,4.96,4.87
4.98,4.98,4.95,4.93,4.95,5.0,4.9
4.59,4.69,4.52,4.9,4.79,4.97,4.52
5.0,5.0,4.88,5.0,5.0,5.0,5.0
4.81,4.65,4.54,4.73,4.77,4.31,4.65
3.0,3.0,3.0,3.0,3.0,3.0,3.0
4.9,4.87,4.81,4.95,4.97,4.91,4.9
4.86,4.91,4.8,4.92,4.93,4.99,4.88
4.87,4.93,4.89,5.0,4.96,4.98,4.76
4.8,4.0,4.6,4.8,5.0,4.8,5.0
4.78,4.79,4.83,4.79,4.81,4.89,4.74
4.93,4.95,4.88,4.89,4.98,4.91,4.87
4.87,4.87,4.89,4.82,4.84,4.96,4.53
4.69,4.81,4.72,4.75,4.78,4.59,4.59
4.61,4.74,4.61,4.89,4.95,5.0,4.63
4.93,4.87,4.67,4.73,4.87,5.0,4.93
4.73,4.92,4.69,5.0,5.0,5.0,4.81
5.0,4.75,4.75,5.0,5.0,5.0,4.75
4.92,4.92,5.0,5.0,4.92,4.92,4.77
4.97,4.97,4.86,5.0,4.97,5.0,4.86
4.75,5.0,5.0,5.0,4.88,5.0,4.25
4.96,4.97,4.92,4.99,4.96,4.95,4.96
4.9,5.0,5.0,5.0,5.0,4.9,4.9
4.87,4.96,4.77,4.94,4.84,4.92,4.84
5.0,5.0,5.0,5.0,5.0,5.0,4.91
4.76,4.73,4.76,4.9,4.9,4.92,4.72
5.0,4.25,4.75,5.0,5.0,5.0,4.75
4.94,4.99,4.86,4.98,4.99,4.99,4.96
4.78,4.79,4.73,4.9,4.84,4.95,4.68
4.83,4.79,4.87,4.87,4.92,4.45,4.75
4.85,4.91,4.69,4.95,4.89,5.0,4.91
4.92,4.92,4.75,5.0,5.0,5.0,4.5
4.94,4.92,4.85,4.93,4.96,4.91,4.91
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.36,4.64,4.09,4.91,4.82,4.73,4.36
4.97,4.99,5.0,4.97,5.0,4.93,4.9
4.9,5.0,4.6,5.0,4.9,5.0,4.7
4.8,4.9,4.8,5.0,5.0,4.6,4.8
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.75,4.75,4.5,5.0,5.0,4.94,4.75
5.0,5.0,5.0,5.0,5.0,5.0,4.83
4.74,4.94,4.77,4.97,4.97,4.87,4.9
5.0,5.0,4.84,5.0,5.0,4.96,4.92
4.78,4.9,4.71,4.86,4.72,4.89,4.77
3.22,3.67,3.0,4.33,4.22,3.44,3.67
5.0,5.0,4.5,5.0,5.0,4.5,5.0
